Date,Average Temperature_x,Anomaly,Maximun Temperature,Anomaly.1,Minimum Temperature,Anomaly.2,Year,Month,encode_state
190302,10.7,-8.9,22.6,-8.1,-1.1,-9.6,1904,2,7
190303,28.8,-1.6,39.2,-2.5,18.4,-0.8,1904,3,7
190304,45.3,0.5,58.5,0.9,32.1,0.1,1904,4,7
190305,55.6,-0.5,68.4,-0.7,42.8,-0.2,1904,5,7
190306,63.5,-2.2,76.5,-2,50.5,-2.5,1904,6,7
190307,70.1,-2.4,83.5,-2.8,56.7,-2,1904,7,7
190308,67.6,-2.9,79.7,-4.8,55.4,-1,1904,8,7
190309,55.6,-4.6,68.7,-5.8,42.6,-3.3,1904,9,7
190310,49.7,2,64.6,3.3,34.9,0.8,1904,10,7
190311,29.5,-1.9,40.7,-1.8,18.3,-2,1904,11,7
190312,18.6,-1.1,29.5,-0.7,7.6,-1.7,1904,12,7
190401,12.8,-2.3,23,-3,2.6,-1.6,1905,1,7
190402,10.1,-9.5,22.5,-8.2,-2.3,-10.8,1905,2,7
190403,29.2,-1.2,41,-0.7,17.5,-1.7,1905,3,7
190404,42.1,-2.7,55.4,-2.2,28.8,-3.2,1905,4,7
190405,55.8,-0.3,68.9,-0.2,42.7,-0.3,1905,5,7
190406,63.1,-2.6,75.1,-3.4,51,-2,1905,6,7
190407,68.1,-4.4,81.8,-4.5,54.4,-4.3,1905,7,7
190408,68.2,-2.3,83,-1.5,53.5,-2.9,1905,8,7
190409,59.4,-0.8,74.5,0,44.4,-1.5,1905,9,7
190410,50.3,2.6,63.9,2.6,36.7,2.6,1905,10,7
190411,38.1,6.7,53.1,10.6,23.2,2.9,1905,11,7
190412,20.5,0.8,31.6,1.4,9.4,0.1,1905,12,7
190501,9.2,-5.9,19.7,-6.3,-1.3,-5.5,1906,1,7
190502,11.6,-8,24.2,-6.5,-0.9,-9.4,1906,2,7
190503,37.9,7.5,49.6,7.9,26.2,7,1906,3,7
190504,43.1,-1.7,56,-1.6,30.2,-1.8,1906,4,7
190505,51.4,-4.7,63,-6.1,39.8,-3.2,1906,5,7
190506,62.4,-3.3,73.9,-4.6,51,-2,1906,6,7
190507,67.6,-4.9,79.5,-6.8,55.7,-3,1906,7,7
190508,70.9,0.4,84.7,0.2,57,0.6,1906,8,7
190509,62.6,2.4,78.1,3.6,47.1,1.2,1906,9,7
190510,42.7,-5,55.4,-5.9,29.9,-4.2,1906,10,7
190511,35,3.6,47.2,4.7,22.8,2.5,1906,11,7
190512,22.5,2.8,33.4,3.2,11.6,2.3,1906,12,7
190601,20.2,5.1,31.5,5.5,9,4.8,1907,1,7
190602,20.8,1.2,33.1,2.4,8.5,0,1907,2,7
190603,21,-9.4,30.7,-11,11.3,-7.9,1907,3,7
190604,48.9,4.1,62.3,4.7,35.5,3.5,1907,4,7
190605,55.1,-1,67.3,-1.8,43,0,1907,5,7
190606,62.8,-2.9,74.8,-3.7,50.8,-2.2,1907,6,7
190607,69.4,-3.1,83.6,-2.7,55.1,-3.6,1907,7,7
190608,68.7,-1.8,80.9,-3.6,56.4,0,1907,8,7
190609,62.6,2.4,76.2,1.7,48.9,3,1907,9,7
190610,46.9,-0.8,59.9,-1.4,33.9,-0.2,1907,10,7
190611,30.5,-0.9,40.2,-2.3,20.8,0.5,1907,11,7
190612,20.7,1,31.3,1.1,10.1,0.8,1907,12,7
190701,6,-9.1,16.6,-9.4,-4.6,-8.8,1908,1,7
190702,21.9,2.3,32.9,2.2,11,2.5,1908,2,7
190703,35.6,5.2,47.9,6.2,23.2,4,1908,3,7
190704,37.9,-6.9,50.6,-7,25.1,-6.9,1908,4,7
190705,48,-8.1,60.9,-8.2,35,-8,1908,5,7
190706,63.5,-2.2,75.7,-2.8,51.4,-1.6,1908,6,7
190707,69.5,-3,82.3,-4,56.7,-2,1908,7,7
190708,69,-1.5,84.2,-0.3,53.9,-2.5,1908,8,7
190709,56.8,-3.4,70.8,-3.7,42.8,-3.1,1908,9,7
190710,47.6,-0.1,63.9,2.6,31.4,-2.7,1908,10,7
190711,33.1,1.7,46.6,4.1,19.7,-0.6,1908,11,7
190712,24.8,5.1,37,6.8,12.6,3.3,1908,12,7
190801,23,7.9,35.9,9.9,10.1,5.9,1909,1,7
190802,20.7,1.1,30.9,0.2,10.4,1.9,1909,2,7
190803,31.2,0.8,42.9,1.2,19.4,0.2,1909,3,7
190804,47.7,2.9,63,5.4,32.3,0.3,1909,4,7
190805,53.4,-2.7,66.4,-2.7,40.4,-2.6,1909,5,7
190806,62.6,-3.1,73.9,-4.6,51.2,-1.8,1909,6,7
190807,71.1,-1.4,84.8,-1.5,57.4,-1.3,1909,7,7
190808,66.6,-3.9,81,-3.5,52.3,-4.1,1909,8,7
190809,65.6,5.4,81.6,7.1,49.7,3.8,1909,9,7
190810,45.6,-2.1,57.5,-3.8,33.7,-0.4,1909,10,7
190811,34.2,2.8,46,3.5,22.3,2,1909,11,7
190812,19.6,-0.1,28.9,-1.3,10.2,0.9,1909,12,7
190901,12.2,-2.9,22.6,-3.4,1.9,-2.3,1910,1,7
190902,18.8,-0.8,29.2,-1.5,8.4,-0.1,1910,2,7
190903,29.7,-0.7,39.4,-2.3,20,0.8,1910,3,7
190904,38.4,-6.4,51.3,-6.3,25.5,-6.5,1910,4,7
190905,53.8,-2.3,67,-2.1,40.6,-2.4,1910,5,7
190906,66.1,0.4,77.4,-1.1,54.8,1.8,1910,6,7
190907,70.8,-1.7,82.9,-3.4,58.6,-0.1,1910,7,7
190908,74,3.5,87.8,3.3,60.2,3.8,1910,8,7
190909,60.8,0.6,75.1,0.6,46.6,0.7,1910,9,7
190910,46.8,-0.9,60.4,-0.9,33.1,-1,1910,10,7
190911,32.4,1,43.7,1.2,21.1,0.8,1910,11,7
190912,8.1,-11.6,15.9,-14.3,0.3,-9,1910,12,7
191001,14.2,-0.9,23.7,-2.3,4.6,0.4,1911,1,7
191002,10.2,-9.4,21.4,-9.3,-1.1,-9.6,1911,2,7
191003,45.9,15.5,60.2,18.5,31.5,12.3,1911,3,7
191004,50.5,5.7,66.2,8.6,34.8,2.8,1911,4,7
191005,52.2,-3.9,65.8,-3.3,38.5,-4.5,1911,5,7
191006,67.7,2,81.2,2.7,54.1,1.1,1911,6,7
191007,73,0.5,88.2,1.9,57.8,-0.9,1911,7,7
191008,66.9,-3.6,81.5,-3,52.4,-4,1911,8,7
191009,59.8,-0.4,73.5,-1,46.2,0.3,1911,9,7
191010,52.6,4.9,68.6,7.3,36.5,2.4,1911,10,7
191011,29.6,-1.8,40.7,-1.8,18.6,-1.7,1911,11,7
191012,20.2,0.5,30.5,0.3,10,0.7,1911,12,7
191101,14.6,-0.5,27.1,1.1,2,-2.2,1912,1,7
191102,19,-0.6,31.3,0.6,6.7,-1.8,1912,2,7
191103,38.3,7.9,53.1,11.4,23.6,4.4,1912,3,7
191104,43.8,-1,57,-0.6,30.6,-1.4,1912,4,7
191105,58.9,2.8,73.9,4.8,43.8,0.8,1912,5,7
191106,72.4,6.7,87.4,8.9,57.3,4.3,1912,6,7
191107,70.4,-2.1,85.6,-0.7,55.2,-3.5,1912,7,7
191108,66.2,-4.3,78.8,-5.7,53.4,-3,1912,8,7
191109,60.4,0.2,73.3,-1.2,47.5,1.6,1912,9,7
191110,43.3,-4.4,53.7,-7.6,33,-1.1,1912,10,7
191111,22.3,-9.1,33.2,-9.3,11.5,-8.8,1912,11,7
191112,19.2,-0.5,28.3,-1.9,10.2,0.9,1912,12,7
191201,4.1,-11,14.6,-11.4,-6.4,-10.6,1913,1,7
191202,19,-0.6,28.4,-2.3,9.6,1.1,1913,2,7
191203,21.2,-9.2,32.4,-9.3,10.1,-9.1,1913,3,7
191204,47.3,2.5,61.1,3.5,33.5,1.5,1913,4,7
191205,56.6,0.5,69.5,0.4,43.6,0.6,1913,5,7
191206,64.3,-1.4,77.7,-0.8,50.9,-2.1,1913,6,7
191207,70.7,-1.8,83.5,-2.8,57.8,-0.9,1913,7,7
191208,67.4,-3.1,80.2,-4.3,54.5,-1.9,1913,8,7
191209,54.4,-5.8,66.3,-8.2,42.5,-3.4,1913,9,7
191210,47.7,0,62.8,1.5,32.7,-1.4,1913,10,7
191211,36.4,5,50.2,7.7,22.6,2.3,1913,11,7
191212,24.4,4.7,37,6.8,11.9,2.6,1913,12,7
191301,14.2,-0.9,27.7,1.7,0.7,-3.5,1914,1,7
191302,14.2,-5.4,26.6,-4.1,1.9,-6.6,1914,2,7
191303,24.1,-6.3,36.2,-5.5,11.9,-7.3,1914,3,7
191304,47.8,3,61.4,3.8,34.1,2.1,1914,4,7
191305,53.8,-2.3,65.5,-3.6,42.1,-0.9,1914,5,7
191306,69.2,3.5,82.6,4.1,55.8,2.8,1914,6,7
191307,70.6,-1.9,84.2,-2.1,57.1,-1.6,1914,7,7
191308,73.4,2.9,87.9,3.4,58.8,2.4,1914,8,7
191309,61.2,1,75.4,0.9,47,1.1,1914,9,7
191310,43.1,-4.6,56,-5.3,30.1,-4,1914,10,7
191311,38,6.6,50.3,7.8,25.6,5.3,1914,11,7
191312,25.1,5.4,36.6,6.4,13.7,4.4,1914,12,7
191401,23.5,8.4,34.7,8.7,12.2,8,1915,1,7
191402,10.1,-9.5,21.5,-9.2,-1.4,-9.9,1915,2,7
191403,30.5,0.1,41,-0.7,20,0.8,1915,3,7
191404,44.7,-0.1,57,-0.6,32.3,0.3,1915,4,7
191405,56.8,0.7,69.5,0.4,44,1,1915,5,7
191406,66.9,1.2,79.6,1.1,54.3,1.3,1915,6,7
191407,75.2,2.7,89.8,3.5,60.6,1.9,1915,7,7
191408,68.7,-1.8,82.8,-1.7,54.6,-1.8,1915,8,7
191409,62.3,2.1,77,2.5,47.6,1.7,1915,9,7
191410,51.2,3.5,65.1,3.8,37.4,3.3,1915,10,7
191411,37.1,5.7,50.7,8.2,23.5,3.2,1915,11,7
191412,11.6,-8.1,22.4,-7.8,0.9,-8.4,1915,12,7
191501,12.9,-2.2,23.4,-2.6,2.5,-1.7,1916,1,7
191502,21.6,2,29.7,-1,13.5,5,1916,2,7
191503,20.8,-9.6,29.6,-12.1,12,-7.2,1916,3,7
191504,52.1,7.3,64.9,7.3,39.3,7.3,1916,4,7
191505,51.4,-4.7,62.5,-6.6,40.3,-2.7,1916,5,7
191506,60,-5.7,71.4,-7.1,48.6,-4.4,1916,6,7
191507,65.1,-7.4,76.3,-10,53.9,-4.8,1916,7,7
191508,64.6,-5.9,77.1,-7.4,52,-4.4,1916,8,7
191509,57.7,-2.5,70.2,-4.3,45.2,-0.7,1916,9,7
191510,49.7,2,64,2.7,35.5,1.4,1916,10,7
191511,34.5,3.1,45.8,3.3,23.3,3,1916,11,7
191512,22.2,2.5,32.5,2.3,11.8,2.5,1916,12,7
191601,2.3,-12.8,13.7,-12.3,-9.1,-13.3,1917,1,7
191602,16.8,-2.8,27.4,-3.3,6.2,-2.3,1917,2,7
191603,32.3,1.9,44.6,2.9,20,0.8,1917,3,7
191604,42.8,-2,54.9,-2.7,30.7,-1.3,1917,4,7
191605,53.7,-2.4,66.9,-2.2,40.5,-2.5,1917,5,7
191606,60.7,-5,72.4,-6.1,48.9,-4.1,1917,6,7
191607,76.8,4.3,89.7,3.4,63.8,5.1,1917,7,7
191608,68.8,-1.7,81.8,-2.7,55.8,-0.6,1917,8,7
191609,58.6,-1.6,73.6,-0.9,43.6,-2.3,1917,9,7
191610,44.3,-3.4,58,-3.3,30.5,-3.6,1917,10,7
191611,31.6,0.2,44.2,1.7,19,-1.3,1917,11,7
191612,9.8,-9.9,21.7,-8.5,-2.1,-11.4,1917,12,7
191701,12,-3.1,23.7,-2.3,0.4,-3.8,1918,1,7
191702,9.4,-10.2,21,-9.7,-2.1,-10.6,1918,2,7
191703,25.6,-4.8,35.4,-6.3,15.8,-3.4,1918,3,7
191704,40.1,-4.7,50.6,-7,29.7,-2.3,1918,4,7
191705,51.3,-4.8,64.4,-4.7,38.2,-4.8,1918,5,7
191706,62.2,-3.5,75.8,-2.7,48.6,-4.4,1918,6,7
191707,74.1,1.6,89.1,2.8,59,0.3,1918,7,7
191708,67.2,-3.3,82.4,-2.1,52.1,-4.3,1918,8,7
191709,59.4,-0.8,73.4,-1.1,45.5,-0.4,1918,9,7
191710,39.8,-7.9,53.1,-8.2,26.6,-7.5,1918,10,7
191711,40,8.6,53,10.5,26.9,6.6,1918,11,7
191712,10.7,-9,22.2,-8,-0.7,-10,1918,12,7
191801,6,-9.1,15.3,-10.7,-3.4,-7.6,1919,1,7
191802,18.2,-1.4,30.7,0,5.7,-2.8,1919,2,7
191803,39.6,9.2,53.4,11.7,25.8,6.6,1919,3,7
191804,41.4,-3.4,53.5,-4.1,29.4,-2.6,1919,4,7
191805,56.9,0.8,70.9,1.8,42.9,-0.1,1919,5,7
191806,67.9,2.2,80.6,2.1,55.1,2.1,1919,6,7
191807,69.8,-2.7,83,-3.3,56.5,-2.2,1919,7,7
191808,70.2,-0.3,83.9,-0.6,56.6,0.2,1919,8,7
191809,55.4,-4.8,69.9,-4.6,40.9,-5,1919,9,7
191810,49.9,2.2,63.5,2.2,36.2,2.1,1919,10,7
191811,32.2,0.8,43.3,0.8,21.2,0.9,1919,11,7
191812,23.9,4.2,33.4,3.2,14.4,5.1,1919,12,7
191901,25.5,10.4,36.4,10.4,14.6,10.4,1920,1,7
191902,15.4,-4.2,24.2,-6.5,6.5,-2,1920,2,7
191903,28.4,-2,39.2,-2.5,17.6,-1.6,1920,3,7
191904,43.9,-0.9,55,-2.6,32.9,0.9,1920,4,7
191905,55.6,-0.5,68.5,-0.6,42.6,-0.4,1920,5,7
191906,68.3,2.6,80,1.5,56.6,3.6,1920,6,7
191907,74.5,2,88.1,1.8,60.8,2.1,1920,7,7
191908,70.3,-0.2,85.6,1.1,55,-1.4,1920,8,7
191909,62.8,2.6,76.2,1.7,49.4,3.5,1920,9,7
191910,38.8,-8.9,50.5,-10.8,27,-7.1,1920,10,7
191911,23.2,-8.2,31.9,-10.6,14.4,-5.9,1920,11,7
191912,14.6,-5.1,23.7,-6.5,5.4,-3.9,1920,12,7
192001,16.4,1.3,26.8,0.8,6,1.8,1921,1,7
192002,21.6,2,31.6,0.9,11.5,3,1921,2,7
192003,29.5,-0.9,41.3,-0.4,17.8,-1.4,1921,3,7
192004,35.7,-9.1,45.9,-11.7,25.5,-6.5,1921,4,7
192005,54.9,-1.2,66.5,-2.6,43.4,0.4,1921,5,7
192006,64.4,-1.3,75.5,-3,53.2,0.2,1921,6,7
192007,70.9,-1.6,83.6,-2.7,58.2,-0.5,1921,7,7
192008,68.5,-2,83.2,-1.3,53.8,-2.6,1921,8,7
192009,61.6,1.4,75.7,1.2,47.4,1.5,1921,9,7
192010,51.2,3.5,65.3,4,37.2,3.1,1921,10,7
192011,29.5,-1.9,38.9,-3.6,20.1,-0.2,1921,11,7
192012,21,1.3,30.9,0.7,11.1,1.8,1921,12,7
192101,24.1,9,35,9,13.3,9.1,1922,1,7
192102,27.8,8.2,40.5,9.8,15.2,6.7,1922,2,7
192103,35.6,5.2,49.6,7.9,21.5,2.3,1922,3,7
192104,46,1.2,60.7,3.1,31.2,-0.8,1922,4,7
192105,55.9,-0.2,67.7,-1.4,44.1,1.1,1922,5,7
192106,72,6.3,85.5,7,58.4,5.4,1922,6,7
192107,74.7,2.2,88.4,2.1,60.9,2.2,1922,7,7
192108,70.5,0,84.5,0,56.5,0.1,1922,8,7
192109,60.3,0.1,73.6,-0.9,47,1.1,1922,9,7
192110,50.1,2.4,65,3.7,35.2,1.1,1922,10,7
192111,26.8,-4.6,36.9,-5.6,16.7,-3.6,1922,11,7
192112,22,2.3,31.7,1.5,12.3,3,1922,12,7
192201,11.8,-3.3,21.9,-4.1,1.6,-2.6,1923,1,7
192202,7.7,-11.9,19.2,-11.5,-3.7,-12.2,1923,2,7
192203,30.9,0.5,41.8,0.1,20,0.8,1923,3,7
192204,44.9,0.1,56.4,-1.2,33.3,1.3,1923,4,7
192205,57.2,1.1,69.4,0.3,45.1,2.1,1923,5,7
192206,67.7,2,80.5,2,54.8,1.8,1923,6,7
192207,68.9,-3.6,81.8,-4.5,56,-2.7,1923,7,7
192208,73,2.5,87.4,2.9,58.5,2.1,1923,8,7
192209,64.2,4,80.7,6.2,47.7,1.8,1923,9,7
192210,49.7,2,66,4.7,33.5,-0.6,1923,10,7
192211,33.6,2.2,41.6,-0.9,25.4,5.1,1923,11,7
192212,15.2,-4.5,25.6,-4.6,4.8,-4.5,1923,12,7
192301,21.2,6.1,30.8,4.8,11.5,7.3,1924,1,7
192302,14.6,-5,27.1,-3.6,2.2,-6.3,1924,2,7
192303,26.5,-3.9,38.8,-2.9,14.3,-4.9,1924,3,7
192304,43.4,-1.4,57.5,-0.1,29.4,-2.6,1924,4,7
192305,55.7,-0.4,68.9,-0.2,42.4,-0.6,1924,5,7
192306,66.3,0.6,77.6,-0.9,55,2,1924,6,7
192307,74.2,1.7,86.1,-0.2,62.2,3.5,1924,7,7
192308,66.6,-3.9,79.2,-5.3,54.1,-2.3,1924,8,7
192309,61.4,1.2,75.1,0.6,47.8,1.9,1924,9,7
192310,45,-2.7,56.5,-4.8,33.5,-0.6,1924,10,7
192311,38.1,6.7,50.9,8.4,25.3,5,1924,11,7
192312,26.1,6.4,38.5,8.3,13.6,4.3,1924,12,7
192401,9,-6.1,21.2,-4.8,-3.2,-7.4,1925,1,7
192402,24,4.4,35.1,4.4,12.9,4.4,1925,2,7
192403,26,-4.4,35,-6.7,17.1,-2.1,1925,3,7
192404,44,-0.8,57.8,0.2,30.2,-1.8,1925,4,7
192405,50,-6.1,64.3,-4.8,35.6,-7.4,1925,5,7
192406,61.8,-3.9,73.7,-4.8,49.9,-3.1,1925,6,7
192407,68.7,-3.8,82.5,-3.8,54.9,-3.8,1925,7,7
192408,68.7,-1.8,83,-1.5,54.4,-2,1925,8,7
192409,57.9,-2.3,71.6,-2.9,44.3,-1.6,1925,9,7
192410,53.2,5.5,66.8,5.5,39.6,5.5,1925,10,7
192411,33.3,1.9,45,2.5,21.6,1.3,1925,11,7
192412,9.7,-10,19.7,-10.5,-0.4,-9.7,1925,12,7
192501,12.7,-2.4,24.2,-1.8,1.2,-3,1926,1,7
192502,24.9,5.3,34.9,4.2,14.9,6.4,1926,2,7
192503,35.6,5.2,49,7.3,22.3,3.1,1926,3,7
192504,51.3,6.5,64.8,7.2,37.8,5.8,1926,4,7
192505,55.8,-0.3,70.9,1.8,40.6,-2.4,1926,5,7
192506,64.6,-1.1,76.5,-2,52.8,-0.2,1926,6,7
192507,70.9,-1.6,85.3,-1,56.4,-2.3,1926,7,7
192508,71.9,1.4,87.6,3.1,56.1,-0.3,1926,8,7
192509,63.6,3.4,77.3,2.8,50,4.1,1926,9,7
192510,35.6,-12.1,46.3,-15,24.9,-9.2,1926,10,7
192511,32.3,0.9,44.8,2.3,19.8,-0.5,1926,11,7
192512,20.5,0.8,30.9,0.7,10.2,0.9,1926,12,7
192601,18.3,3.2,28.8,2.8,7.8,3.6,1927,1,7
192602,27.6,8,37.3,6.6,17.8,9.3,1927,2,7
192603,30.6,0.2,43.4,1.7,17.9,-1.3,1927,3,7
192604,45.4,0.6,61.4,3.8,29.4,-2.6,1927,4,7
192605,61.3,5.2,75.8,6.7,46.9,3.9,1927,5,7
192606,64.6,-1.1,78.4,-0.1,50.9,-2.1,1927,6,7
192607,73.1,0.6,87.2,0.9,58.9,0.2,1927,7,7
192608,70,-0.5,83.6,-0.9,56.3,-0.1,1927,8,7
192609,57,-3.2,70.4,-4.1,43.6,-2.3,1927,9,7
192610,48,0.3,61.2,-0.1,34.8,0.7,1927,10,7
192611,27.1,-4.3,36.4,-6.1,17.7,-2.6,1927,11,7
192612,17.5,-2.2,28.3,-1.9,6.8,-2.5,1927,12,7
192701,17.6,2.5,28,2,7.2,3,1928,1,7
192702,24,4.4,35.2,4.5,12.8,4.3,1928,2,7
192703,33.4,3,44.6,2.9,22.2,3,1928,3,7
192704,43.4,-1.4,54.4,-3.2,32.3,0.3,1928,4,7
192705,52,-4.1,62.8,-6.3,41.2,-1.8,1928,5,7
192706,63.5,-2.2,75.8,-2.7,51.2,-1.8,1928,6,7
192707,68.5,-4,81.5,-4.8,55.5,-3.2,1928,7,7
192708,66,-4.5,79.3,-5.2,52.8,-3.6,1928,8,7
192709,60.8,0.6,74.5,0,47.1,1.2,1928,9,7
192710,50.9,3.2,66.5,5.2,35.3,1.2,1928,10,7
192711,27.3,-4.1,36.5,-6,18.1,-2.2,1928,11,7
192712,4.4,-15.3,14.6,-15.6,-5.7,-15,1928,12,7
192801,19.2,4.1,29.2,3.2,9.3,5.1,1929,1,7
192802,24.2,4.6,35.6,4.9,12.8,4.3,1929,2,7
192803,34.8,4.4,48,6.3,21.6,2.4,1929,3,7
192804,39.8,-5,53.7,-3.9,25.8,-6.2,1929,4,7
192805,59.8,3.7,75.2,6.1,44.5,1.5,1929,5,7
192806,60.4,-5.3,73.1,-5.4,47.7,-5.3,1929,6,7
192807,71.2,-1.3,84.1,-2.2,58.2,-0.5,1929,7,7
192808,69.9,-0.6,84.5,0,55.3,-1.1,1929,8,7
192809,58,-2.2,72.8,-1.7,43.2,-2.7,1929,9,7
192810,47,-0.7,60.3,-1,33.8,-0.3,1929,10,7
192811,33,1.6,43.4,0.9,22.6,2.3,1929,11,7
192812,25.5,5.8,36.9,6.7,14.1,4.8,1929,12,7
192901,3.3,-11.8,14.2,-11.8,-7.6,-11.8,1930,1,7
192902,8.6,-11,20.1,-10.6,-2.8,-11.3,1930,2,7
192903,34.5,4.1,44.8,3.1,24.3,5.1,1930,3,7
192904,44.7,-0.1,57.5,-0.1,32,0,1930,4,7
192905,53.2,-2.9,67,-2.1,39.5,-3.5,1930,5,7
192906,63.9,-1.8,77.2,-1.3,50.6,-2.4,1930,6,7
192907,74.2,1.7,88.5,2.2,59.8,1.1,1930,7,7
192908,72.6,2.1,88.3,3.8,56.9,0.5,1930,8,7
192909,55.5,-4.7,66.9,-7.6,44,-1.9,1930,9,7
192910,48.4,0.7,60.7,-0.6,36.1,2,1930,10,7
192911,27.6,-3.8,37.2,-5.3,18,-2.3,1930,11,7
192912,19,-0.7,28.4,-1.8,9.6,0.3,1930,12,7
193001,4.2,-10.9,14.3,-11.7,-5.8,-10,1931,1,7
193002,31.5,11.9,42.5,11.8,20.5,12,1931,2,7
193003,30.6,0.2,42,0.3,19.2,0,1931,3,7
193004,49.6,4.8,63,5.4,36.3,4.3,1931,4,7
193005,53.5,-2.6,65.5,-3.6,41.4,-1.6,1931,5,7
193006,65.2,-0.5,78.8,0.3,51.5,-1.5,1931,6,7
193007,76.9,4.4,93,6.7,60.8,2.1,1931,7,7
193008,72.7,2.2,85.9,1.4,59.5,3.1,1931,8,7
193009,60.3,0.1,75.2,0.7,45.5,-0.4,1931,9,7
193010,44.3,-3.4,55.2,-6.1,33.4,-0.7,1931,10,7
193011,33.2,1.8,44.6,2.1,21.6,1.3,1931,11,7
193012,24.6,4.9,33.8,3.6,15.3,6,1931,12,7
193101,26.7,11.6,38.6,12.6,14.8,10.6,1932,1,7
193102,32,12.4,43.9,13.2,20.2,11.7,1932,2,7
193103,30.3,-0.1,42,0.3,18.7,-0.5,1932,3,7
193104,46.7,1.9,61.7,4.1,31.7,-0.3,1932,4,7
193105,54.7,-1.4,69.7,0.6,39.7,-3.3,1932,5,7
193106,73.2,7.5,87.7,9.2,58.8,5.8,1932,6,7
193107,76.1,3.6,91.9,5.6,60.4,1.7,1932,7,7
193108,71.2,0.7,85.6,1.1,56.8,0.4,1932,8,7
193109,66.7,6.5,81.8,7.3,51.5,5.6,1932,9,7
193110,50.6,2.9,63.2,1.9,37.8,3.7,1932,10,7
193111,32.8,1.4,44.7,2.2,20.8,0.5,1932,11,7
193112,23,3.3,32,1.8,14,4.7,1932,12,7
193201,12.7,-2.4,22.4,-3.6,3.1,-1.1,1933,1,7
193202,20.4,0.8,31.1,0.4,9.7,1.2,1933,2,7
193203,23.4,-7,33.2,-8.5,13.6,-5.6,1933,3,7
193204,48.1,3.3,60,2.4,36.2,4.2,1933,4,7
193205,58.5,2.4,71.9,2.8,45.2,2.2,1933,5,7
193206,67.8,2.1,80.1,1.6,55.5,2.5,1933,6,7
193207,74.1,1.6,88.8,2.5,59.3,0.6,1933,7,7
193208,71.6,1.1,85.6,1.1,57.6,1.2,1933,8,7
193209,60,-0.2,75.9,1.4,44,-1.9,1933,9,7
193210,43.1,-4.6,55.3,-6,30.8,-3.3,1933,10,7
193211,32.3,0.9,44,1.5,20.6,0.3,1933,11,7
193212,15.5,-4.2,26.4,-3.8,4.5,-4.8,1933,12,7
193301,23.8,8.7,35.7,9.7,11.9,7.7,1934,1,7
193302,15.6,-4,28.6,-2.1,2.7,-5.8,1934,2,7
193303,32.8,2.4,44.4,2.7,21.3,2.1,1934,3,7
193304,44.2,-0.6,57.2,-0.4,31.2,-0.8,1934,4,7
193305,54.4,-1.7,65.9,-3.2,42.8,-0.2,1934,5,7
193306,75.5,9.8,91.4,12.9,59.7,6.7,1934,6,7
193307,76.8,4.3,92.2,5.9,61.4,2.7,1934,7,7
193308,69.2,-1.3,82.9,-1.6,55.4,-1,1934,8,7
193309,65.1,4.9,80.3,5.8,50,4.1,1934,9,7
193310,47.6,-0.1,63.6,2.3,31.6,-2.5,1934,10,7
193311,34.9,3.5,47.2,4.7,22.6,2.3,1934,11,7
193312,20.2,0.5,31.6,1.4,8.9,-0.4,1934,12,7
193401,24.4,9.3,36.2,10.2,12.5,8.3,1935,1,7
193402,25.6,6,38.9,8.2,12.3,3.8,1935,2,7
193403,31.2,0.8,45.1,3.4,17.3,-1.9,1935,3,7
193404,46.9,2.1,61.7,4.1,32.1,0.1,1935,4,7
193405,68,11.9,85.5,16.4,50.6,7.6,1935,5,7
193406,69.4,3.7,83.9,5.4,54.9,1.9,1935,6,7
193407,76.8,4.3,92.4,6.1,61.2,2.5,1935,7,7
193408,71.1,0.6,86.4,1.9,55.8,-0.6,1935,8,7
193409,55.6,-4.6,70.2,-4.3,40.9,-5,1935,9,7
193410,52,4.3,65.7,4.4,38.2,4.1,1935,10,7
193411,37,5.6,48.2,5.7,25.6,5.3,1935,11,7
193412,19.8,0.1,29.4,-0.8,10.3,1,1935,12,7
193501,15.6,0.5,27.2,1.2,4.1,-0.1,1936,1,7
193502,29.8,10.2,40.4,9.7,19.3,10.8,1936,2,7
193503,34.7,4.3,46.5,4.8,22.9,3.7,1936,3,7
193504,40.1,-4.7,50.1,-7.5,30,-2,1936,4,7
193505,50.2,-5.9,60.2,-8.9,40.3,-2.7,1936,5,7
193506,63.1,-2.6,75.4,-3.1,50.8,-2.2,1936,6,7
193507,78.5,6,93.2,6.9,63.9,5.2,1936,7,7
193508,71.5,1,86.7,2.2,56.3,-0.1,1936,8,7
193509,62.1,1.9,78.4,3.9,45.8,-0.1,1936,9,7
193510,46.1,-1.6,61.5,0.2,30.6,-3.5,1936,10,7
193511,26.7,-4.7,37.4,-5.1,16,-4.3,1936,11,7
193512,20.2,0.5,29.7,-0.5,10.7,1.4,1936,12,7
193601,4.1,-11,14.7,-11.3,-6.6,-10.8,1937,1,7
193602,-5.2,-24.8,5.1,-25.6,-15.5,-24,1937,2,7
193603,32,1.6,42.8,1.1,21.3,2.1,1937,3,7
193604,40.6,-4.2,53.8,-3.8,27.3,-4.7,1937,4,7
193605,62.3,6.2,76.6,7.5,47.9,4.9,1937,5,7
193606,70.8,5.1,86.1,7.6,55.4,2.4,1937,6,7
193607,83.3,10.8,100.5,14.2,66.2,7.5,1937,7,7
193608,75.2,4.7,90.5,6,59.9,3.5,1937,8,7
193609,64.2,4,79.5,5,49,3.1,1937,9,7
